期間,幣別,匯率
1974-09-01,日圓JPY/USD,261.10675381263616
1974-10-01,日圓JPY/USD,260.9847494553377
1974-11-01,日圓JPY/USD,261.5250544662309
1974-12-01,日圓JPY/USD,261.82135076252723
1975-01-01,日圓JPY/USD,261.12418300653593
1975-02-01,日圓JPY/USD,254.6143790849673
1975-03-01,日圓JPY/USD,251.0065359477124
1975-04-01,日圓JPY/USD,254.57080610021788
1975-05-01,日圓JPY/USD,254.00435729847496
1975-06-01,日圓JPY/USD,255.83442265795205
1975-07-01,日圓JPY/USD,258.1437908496732
1975-08-01,日圓JPY/USD,259.64270152505446
1975-09-01,日圓JPY/USD,261.15904139433553
1975-10-01,日圓JPY/USD,263.5119825708061
1975-11-01,日圓JPY/USD,263.6427015250544
1975-12-01,日圓JPY/USD,266.4052287581699
1976-01-01,日圓JPY/USD,265.4989106753813
1976-02-01,日圓JPY/USD,263.0936819172113
1976-03-01,日圓JPY/USD,261.96078431372547
1976-04-01,日圓JPY/USD,260.67973856209153
1976-05-01,日圓JPY/USD,260.6187363834423
1976-06-01,日圓JPY/USD,260.91503267973854
1976-07-01,日圓JPY/USD,256.88888888888886
1976-08-01,日圓JPY/USD,253.36819172113292
1976-09-01,日圓JPY/USD,250.68409586056646
1976-10-01,日圓JPY/USD,253.53376906318084
1976-11-01,日圓JPY/USD,257.124183006536
1976-12-01,日圓JPY/USD,256.8366013071896
1977-01-01,日圓JPY/USD,253.6644880174292
1977-02-01,日圓JPY/USD,248.42701525054466
1977-03-01,日圓JPY/USD,244.5054466230937
1977-04-01,日圓JPY/USD,239.75599128540304
1977-05-01,日圓JPY/USD,241.9346405228758
1977-06-01,日圓JPY/USD,237.89106753812638
1977-07-01,日圓JPY/USD,230.77995642701526
1977-08-01,日圓JPY/USD,232.36601307189542
1977-09-01,日圓JPY/USD,232.71459694989107
1977-10-01,日圓JPY/USD,222.28322440087146
1977-11-01,日圓JPY/USD,213.34204793028323
1977-12-01,日圓JPY/USD,210.2832244008715
1978-01-01,日圓JPY/USD,210.1350762527233
1978-02-01,日圓JPY/USD,209.39433551198258
1978-03-01,日圓JPY/USD,201.75163398692808
1978-04-01,日圓JPY/USD,193.1851851851852
1978-05-01,日圓JPY/USD,197.29847494553377
1978-06-01,日圓JPY/USD,186.78867102396515
1978-07-01,日圓JPY/USD,174.20479302832243
1978-08-01,日圓JPY/USD,164.22657952069716
1978-09-01,日圓JPY/USD,165.71677559912854
1978-10-01,日圓JPY/USD,160.3050108932462
1978-11-01,日圓JPY/USD,166.67538126361654
1978-12-01,日圓JPY/USD,171.0152505446623
1979-01-01,日圓JPY/USD,172.3050108932462
1979-02-01,日圓JPY/USD,174.77995642701524
1979-03-01,日圓JPY/USD,179.60784313725492
1979-04-01,日圓JPY/USD,188.06971677559915
1979-05-01,日圓JPY/USD,190.10893246187365
1979-06-01,日圓JPY/USD,190.75381263616558
1979-07-01,日圓JPY/USD,188.5925925925926
1979-08-01,日圓JPY/USD,189.89978213507626
1979-09-01,日圓JPY/USD,193.69063180827885
1979-10-01,日圓JPY/USD,200.75816993464053
1979-11-01,日圓JPY/USD,213.4030501089325
1979-12-01,日圓JPY/USD,209.69063180827888
1980-01-01,日圓JPY/USD,207.37254901960785
1980-02-01,日圓JPY/USD,212.6797385620915
1980-03-01,日圓JPY/USD,216.66230936819173
1980-04-01,日圓JPY/USD,219.32026143790847
1980-05-01,日圓JPY/USD,198.9978213507625
1980-06-01,日圓JPY/USD,190.02178649237473
1980-07-01,日圓JPY/USD,192.54901960784312
1980-08-01,日圓JPY/USD,195.599128540305
1980-09-01,日圓JPY/USD,187.23311546840958
1980-10-01,日圓JPY/USD,182.23965141612203
1980-11-01,日圓JPY/USD,185.6557734204793
1980-12-01,日圓JPY/USD,182.8148148148148
1981-01-01,日圓JPY/USD,176.03485838779955
1981-02-01,日圓JPY/USD,179.42483660130716
1981-03-01,日圓JPY/USD,181.97821350762527
1981-04-01,日圓JPY/USD,187.48583877995642
1981-05-01,日圓JPY/USD,192.2962962962963
1981-06-01,日圓JPY/USD,195.38126361655773
1981-07-01,日圓JPY/USD,202.14379084967322
1981-08-01,日圓JPY/USD,203.65141612200435
1981-09-01,日圓JPY/USD,200.45315904139437
1981-10-01,日圓JPY/USD,201.62962962962965
1981-11-01,日圓JPY/USD,194.98039215686276
1981-12-01,日圓JPY/USD,190.79738562091504
1982-01-01,日圓JPY/USD,195.7211328976035
1982-02-01,日圓JPY/USD,204.94117647058823
1982-03-01,日圓JPY/USD,209.7777777777778
1982-04-01,日圓JPY/USD,213.3856209150327
1982-05-01,日圓JPY/USD,206.4488017429194
1982-06-01,日圓JPY/USD,218.77124183006535
1982-07-01,日圓JPY/USD,222.32679738562092
1982-08-01,日圓JPY/USD,225.55119825708059
1982-09-01,日圓JPY/USD,228.88888888888889
1982-10-01,日圓JPY/USD,236.51416122004355
1982-11-01,日圓JPY/USD,231.05010893246188
1982-12-01,日圓JPY/USD,211.3464052287582
1983-01-01,日圓JPY/USD,202.9978213507625
1983-02-01,日圓JPY/USD,205.8736383442266
1983-03-01,日圓JPY/USD,207.43355119825705
1983-04-01,日圓JPY/USD,207.15468409586055
1983-05-01,日圓JPY/USD,204.5664488017429
1983-06-01,日圓JPY/USD,209.281045751634
1983-07-01,日圓JPY/USD,209.58605664488016
1983-08-01,日圓JPY/USD,212.92374727668846
1983-09-01,日圓JPY/USD,211.5642701525055
1983-10-01,日圓JPY/USD,203.05882352941174
1983-11-01,日圓JPY/USD,205.0631808278867
1983-12-01,日圓JPY/USD,204.2788671023965
1984-01-01,日圓JPY/USD,203.86928104575165
1984-02-01,日圓JPY/USD,203.64270152505446
1984-03-01,日圓JPY/USD,196.42701525054466
1984-04-01,日圓JPY/USD,196.03485838779955
1984-05-01,日圓JPY/USD,201.01089324618738
1984-06-01,日圓JPY/USD,203.23311546840958
1984-07-01,日圓JPY/USD,211.6252723311547
1984-08-01,日圓JPY/USD,211.15468409586055
1984-09-01,日圓JPY/USD,213.70806100217865
1984-10-01,日圓JPY/USD,215.06753812636163
1984-11-01,日圓JPY/USD,212.04357298474946
1984-12-01,日圓JPY/USD,216.078431372549
1985-01-01,日圓JPY/USD,221.50762527233115
1985-02-01,日圓JPY/USD,226.78867102396515
1985-03-01,日圓JPY/USD,225.38562091503266
1985-04-01,日圓JPY/USD,219.32026143790847
1985-05-01,日圓JPY/USD,219.2069716775599
1985-06-01,日圓JPY/USD,216.9847494553377
1985-07-01,日圓JPY/USD,210.67538126361657
1985-08-01,日圓JPY/USD,206.718954248366
1985-09-01,日圓JPY/USD,206.49237472766885
1985-10-01,日圓JPY/USD,187.1285403050109
1985-11-01,日圓JPY/USD,177.53376906318084
1985-12-01,日圓JPY/USD,176.74945533769062
1986-01-01,日圓JPY/USD,174.35294117647058
1986-02-01,日圓JPY/USD,160.90631808278866
1986-03-01,日圓JPY/USD,155.93028322440088
1986-04-01,日圓JPY/USD,153.04575163398692
1986-05-01,日圓JPY/USD,145.3856209150327
1986-06-01,日圓JPY/USD,146.36165577342047
1986-07-01,日圓JPY/USD,138.21350762527234
1986-08-01,日圓JPY/USD,134.20479302832246
1986-09-01,日圓JPY/USD,134.83224400871458
1986-10-01,日圓JPY/USD,135.9041394335512
1986-11-01,日圓JPY/USD,141.7342047930283
1986-12-01,日圓JPY/USD,141.42919389978212
1987-01-01,日圓JPY/USD,134.6230936819172
1987-02-01,日圓JPY/USD,133.75163398692808
1987-03-01,日圓JPY/USD,132.06100217864923
1987-04-01,日圓JPY/USD,124.60130718954248
1987-05-01,日圓JPY/USD,122.47494553376906
1987-06-01,日圓JPY/USD,125.90849673202614
1987-07-01,日圓JPY/USD,130.90196078431373
1987-08-01,日圓JPY/USD,128.59259259259258
1987-09-01,日圓JPY/USD,124.61873638344227
1987-10-01,日圓JPY/USD,125.08932461873638
1987-11-01,日圓JPY/USD,117.86492374727669
1987-12-01,日圓JPY/USD,112.06100217864925
1988-01-01,日圓JPY/USD,111.16339869281046
1988-02-01,日圓JPY/USD,112.55773420479302
1988-03-01,日圓JPY/USD,110.91938997821352
1988-04-01,日圓JPY/USD,108.8714596949891
1988-05-01,日圓JPY/USD,108.73202614379085
1988-06-01,日圓JPY/USD,110.79738562091504
1988-07-01,日圓JPY/USD,115.96514161220044
1988-08-01,日圓JPY/USD,116.45315904139433
1988-09-01,日圓JPY/USD,117.1590413943355
1988-10-01,日圓JPY/USD,112.43572984749457
1988-11-01,日圓JPY/USD,107.35511982570807
1988-12-01,日圓JPY/USD,107.73856209150325
1989-01-01,日圓JPY/USD,110.87581699346404
1989-02-01,日圓JPY/USD,111.34640522875816
1989-03-01,日圓JPY/USD,113.60348583877997
1989-04-01,日圓JPY/USD,115.10239651416123
1989-05-01,日圓JPY/USD,120.56644880174292
1989-06-01,日圓JPY/USD,125.30718954248366
1989-07-01,日圓JPY/USD,122.63180827886711
1989-08-01,日圓JPY/USD,122.97167755991288
1989-09-01,日圓JPY/USD,126.40522875816995
1989-10-01,日圓JPY/USD,123.68627450980392
1989-11-01,日圓JPY/USD,125.07189542483661
1989-12-01,日圓JPY/USD,125.19389978213506
1990-01-01,日圓JPY/USD,126.4400871459695
1990-02-01,日圓JPY/USD,126.82352941176471
1990-03-01,日圓JPY/USD,133.40305010893246
1990-04-01,日圓JPY/USD,138.10021786492374
1990-05-01,日圓JPY/USD,133.7864923747277
1990-06-01,日圓JPY/USD,134.00435729847496
1990-07-01,日圓JPY/USD,130.09150326797385
1990-08-01,日圓JPY/USD,128.47058823529412
1990-09-01,日圓JPY/USD,121.12418300653596
1990-10-01,日圓JPY/USD,113.0544662309368
1990-11-01,日圓JPY/USD,112.48801742919392
1990-12-01,日圓JPY/USD,116.38344226579522
1991-01-01,日圓JPY/USD,116.67102396514161
1991-02-01,日圓JPY/USD,113.70806100217865
1991-03-01,日圓JPY/USD,119.56427015250543
1991-04-01,日圓JPY/USD,119.47712418300654
1991-05-01,日圓JPY/USD,120.29629629629628
1991-06-01,日圓JPY/USD,121.82135076252723
1991-07-01,日圓JPY/USD,120.27015250544662
1991-08-01,日圓JPY/USD,121.03703703703704
1991-09-01,日圓JPY/USD,117.28104575163401
1991-10-01,日圓JPY/USD,113.91721132897604
1991-11-01,日圓JPY/USD,113.01089324618736
1991-12-01,日圓JPY/USD,111.64270152505449
1992-01-01,日圓JPY/USD,109.01089324618735
1992-02-01,日圓JPY/USD,111.11111111111111
1992-03-01,日圓JPY/USD,115.64270152505445
1992-04-01,日圓JPY/USD,116.36601307189542
1992-05-01,日圓JPY/USD,113.78649237472767
1992-06-01,日圓JPY/USD,110.50980392156863
1992-07-01,日圓JPY/USD,109.49891067538127
1992-08-01,日圓JPY/USD,110.07407407407408
1992-09-01,日圓JPY/USD,106.94553376906318
1992-10-01,日圓JPY/USD,105.48148148148148
1992-11-01,日圓JPY/USD,107.94771241830065
1992-12-01,日圓JPY/USD,108.0871459694989
1993-01-01,日圓JPY/USD,108.94117647058823
1993-02-01,日圓JPY/USD,105.41176470588233
1993-03-01,日圓JPY/USD,102.02178649237472
1993-04-01,日圓JPY/USD,97.99564270152506
1993-05-01,日圓JPY/USD,96.20915032679738
1993-06-01,日圓JPY/USD,93.54248366013073
1993-07-01,日圓JPY/USD,93.88235294117648
1993-08-01,日圓JPY/USD,90.37908496732025
1993-09-01,日圓JPY/USD,91.74727668845316
1993-10-01,日圓JPY/USD,93.17647058823529
1993-11-01,日圓JPY/USD,93.94335511982571
1993-12-01,日圓JPY/USD,95.59912854030502
1994-01-01,日圓JPY/USD,97.1764705882353
1994-02-01,日圓JPY/USD,92.55773420479302
1994-03-01,日圓JPY/USD,91.62527233115469
1994-04-01,日圓JPY/USD,90.22222222222223
1994-05-01,日圓JPY/USD,90.39651416122004
1994-06-01,日圓JPY/USD,89.51633986928104
1994-07-01,日圓JPY/USD,85.83877995642702
1994-08-01,日圓JPY/USD,87.01525054466231
1994-09-01,日圓JPY/USD,86.10893246187365
1994-10-01,日圓JPY/USD,85.76906318082789
1994-11-01,日圓JPY/USD,85.36819172113289
1994-12-01,日圓JPY/USD,87.25054466230937
1995-01-01,日圓JPY/USD,86.9281045751634
1995-02-01,日圓JPY/USD,85.61220043572985
1995-03-01,日圓JPY/USD,79.11982570806101
1995-04-01,日圓JPY/USD,72.91503267973857
1995-05-01,日圓JPY/USD,74.16122004357298
1995-06-01,日圓JPY/USD,73.66448801742919
1995-07-01,日圓JPY/USD,76.00871459694989
1995-08-01,日圓JPY/USD,82.39651416122004
1995-09-01,日圓JPY/USD,87.57298474945533
1995-10-01,日圓JPY/USD,87.71241830065361
1995-11-01,日圓JPY/USD,88.81917211328975
1995-12-01,日圓JPY/USD,88.72331154684096
1996-01-01,日圓JPY/USD,92.23529411764706
1996-02-01,日圓JPY/USD,92.13943355119825
1996-03-01,日圓JPY/USD,92.21786492374727
1996-04-01,日圓JPY/USD,93.6470588235294
1996-05-01,日圓JPY/USD,92.76688453159042
1996-06-01,日圓JPY/USD,94.86710239651416
1996-07-01,日圓JPY/USD,95.26797385620914
1996-08-01,日圓JPY/USD,93.89978213507625
1996-09-01,日圓JPY/USD,95.64270152505446
1996-10-01,日圓JPY/USD,97.91721132897604
1996-11-01,日圓JPY/USD,97.83006535947713
1996-12-01,日圓JPY/USD,99.13725490196079
1997-01-01,日圓JPY/USD,102.84967320261438
1997-02-01,日圓JPY/USD,107.19825708061002
1997-03-01,日圓JPY/USD,106.87581699346404
1997-04-01,日圓JPY/USD,109.37690631808279
1997-05-01,日圓JPY/USD,103.69498910675381
1997-06-01,日圓JPY/USD,99.52069716775598
1997-07-01,日圓JPY/USD,100.35729847494552
1997-08-01,日圓JPY/USD,102.7450980392157
1997-09-01,日圓JPY/USD,105.22875816993465
1997-10-01,日圓JPY/USD,105.49891067538127
1997-11-01,日圓JPY/USD,109.1677559912854
1997-12-01,日圓JPY/USD,112.74945533769063
1998-01-01,日圓JPY/USD,112.81045751633987
1998-02-01,日圓JPY/USD,109.80392156862746
1998-03-01,日圓JPY/USD,112.14814814814815
1998-04-01,日圓JPY/USD,114.74509803921566
1998-05-01,日圓JPY/USD,117.64705882352942
1998-06-01,日圓JPY/USD,122.50108932461873
1998-07-01,日圓JPY/USD,122.640522875817
1998-08-01,日圓JPY/USD,126.05664488017429
1998-09-01,日圓JPY/USD,117.28976034858387
1998-10-01,日圓JPY/USD,105.70806100217864
1998-11-01,日圓JPY/USD,105.08061002178648
1998-12-01,日圓JPY/USD,102.50108932461875
1999-01-01,日圓JPY/USD,98.63180827886711
1999-02-01,日圓JPY/USD,101.66448801742919
1999-03-01,日圓JPY/USD,104.38344226579521
1999-04-01,日圓JPY/USD,104.40958605664488
1999-05-01,日圓JPY/USD,106.41394335511983
1999-06-01,日圓JPY/USD,105.35947712418302
1999-07-01,日圓JPY/USD,104.45315904139434
1999-08-01,日圓JPY/USD,98.8322440087146
1999-09-01,日圓JPY/USD,93.74291938997821
1999-10-01,日圓JPY/USD,92.34858387799564
1999-11-01,日圓JPY/USD,91.46840958605664
1999-12-01,日圓JPY/USD,89.48148148148148
2000-01-01,日圓JPY/USD,91.64270152505446
2000-02-01,日圓JPY/USD,95.25925925925927
2000-03-01,日圓JPY/USD,92.99346405228758
2000-04-01,日圓JPY/USD,91.921568627451
2000-05-01,日圓JPY/USD,94.21350762527233
2000-06-01,日圓JPY/USD,92.57516339869282
2000-07-01,日圓JPY/USD,94.03050108932463
2000-08-01,日圓JPY/USD,94.17864923747275
2000-09-01,日圓JPY/USD,93.02832244008714
2000-10-01,日圓JPY/USD,94.4400871459695
2000-11-01,日圓JPY/USD,94.89324618736383
2000-12-01,日圓JPY/USD,97.78649237472766
2001-01-01,日圓JPY/USD,102.04793028322439
2001-02-01,日圓JPY/USD,101.12418300653596
2001-03-01,日圓JPY/USD,105.55119825708061
2001-04-01,日圓JPY/USD,107.91285403050108
2001-05-01,日圓JPY/USD,106.25708061002179
2001-06-01,日圓JPY/USD,106.4488017429194
2001-07-01,日圓JPY/USD,108.62745098039217
2001-08-01,日圓JPY/USD,105.97821350762527
2001-09-01,日圓JPY/USD,103.68627450980392
2001-10-01,日圓JPY/USD,105.69063180827887
2001-11-01,日圓JPY/USD,106.58823529411765
2001-12-01,日圓JPY/USD,110.98910675381264
2002-01-01,日圓JPY/USD,115.60784313725489
2002-02-01,日圓JPY/USD,116.35729847494554
2002-03-01,日圓JPY/USD,114.3355119825708
2002-04-01,日圓JPY/USD,114.22222222222223
2002-05-01,日圓JPY/USD,110.22222222222223
2002-06-01,日圓JPY/USD,107.7124183006536
2002-07-01,日圓JPY/USD,102.89324618736381
2002-08-01,日圓JPY/USD,103.71241830065361
2002-09-01,日圓JPY/USD,104.89760348583879
2002-10-01,日圓JPY/USD,107.93899782135077
2002-11-01,日圓JPY/USD,106.79738562091504
2002-12-01,日圓JPY/USD,106.55337690631808
2003-01-01,日圓JPY/USD,103.39869281045753
2003-02-01,日圓JPY/USD,103.93899782135077
2003-03-01,日圓JPY/USD,103.30283224400871
2003-04-01,日圓JPY/USD,104.3921568627451
2003-05-01,日圓JPY/USD,102.18736383442265
2003-06-01,日圓JPY/USD,103.05882352941175
2003-07-01,日圓JPY/USD,103.43355119825708
2003-08-01,日圓JPY/USD,103.55555555555556
2003-09-01,日圓JPY/USD,100.38344226579521
2003-10-01,日圓JPY/USD,95.49455337690632
2003-11-01,日圓JPY/USD,95.16339869281046
2003-12-01,日圓JPY/USD,94.06535947712418
2004-01-01,日圓JPY/USD,92.81917211328977
2004-02-01,日圓JPY/USD,92.85403050108933
2004-03-01,日圓JPY/USD,94.65795206971677
2004-04-01,日圓JPY/USD,93.4640522875817
2004-05-01,日圓JPY/USD,98.05664488017429
2004-06-01,日圓JPY/USD,95.39869281045752
2004-07-01,日圓JPY/USD,95.30283224400871
2004-08-01,日圓JPY/USD,96.17429193899783
2004-09-01,日圓JPY/USD,95.86928104575165
2004-10-01,日圓JPY/USD,94.9193899782135
2004-11-01,日圓JPY/USD,91.4161220043573
2004-12-01,日圓JPY/USD,90.49237472766885
2005-01-01,日圓JPY/USD,90.57952069716777
2005-02-01,日圓JPY/USD,91.39869281045752
2005-03-01,日圓JPY/USD,91.77342047930284
2005-04-01,日圓JPY/USD,93.5599128540305
2005-05-01,日圓JPY/USD,93.16775599128539
2005-06-01,日圓JPY/USD,94.66666666666667
2005-07-01,日圓JPY/USD,97.55119825708061
2005-08-01,日圓JPY/USD,96.48801742919389
2005-09-01,日圓JPY/USD,96.78431372549021
2005-10-01,日圓JPY/USD,100.06100217864923
2005-11-01,日圓JPY/USD,103.18954248366012
2005-12-01,日圓JPY/USD,103.38997821350762
2006-01-01,日圓JPY/USD,100.61002178649238
2006-02-01,日圓JPY/USD,102.73638344226579
2006-03-01,日圓JPY/USD,102.23093681917213
2006-04-01,日圓JPY/USD,102.0566448801743
2006-05-01,日圓JPY/USD,97.2636165577342
2006-06-01,日圓JPY/USD,99.8082788671024
2006-07-01,日圓JPY/USD,100.80174291938997
2006-08-01,日圓JPY/USD,100.98474945533769
2006-09-01,日圓JPY/USD,101.9694989106754
2006-10-01,日圓JPY/USD,103.40740740740742
2006-11-01,日圓JPY/USD,102.26579520697167
2006-12-01,日圓JPY/USD,102.07407407407408
2007-01-01,日圓JPY/USD,105.08061002178648
2007-02-01,日圓JPY/USD,104.96732026143792
2007-03-01,日圓JPY/USD,102.20479302832244
2007-04-01,日圓JPY/USD,103.59041394335513
2007-05-01,日圓JPY/USD,105.21132897603486
2007-06-01,日圓JPY/USD,106.85838779956427
2007-07-01,日圓JPY/USD,105.96078431372548
2007-08-01,日圓JPY/USD,101.71677559912852
2007-09-01,日圓JPY/USD,100.23529411764704
2007-10-01,日圓JPY/USD,100.86274509803921
2007-11-01,日圓JPY/USD,96.91503267973856
2007-12-01,日圓JPY/USD,97.82135076252723
2008-01-01,日圓JPY/USD,93.82135076252723
2008-02-01,日圓JPY/USD,93.38562091503267
2008-03-01,日圓JPY/USD,87.83442265795208
2008-04-01,日圓JPY/USD,89.31590413943354
2008-05-01,日圓JPY/USD,90.75381263616558
2008-06-01,日圓JPY/USD,93.15904139433552
2008-07-01,日圓JPY/USD,93.0806100217865
2008-08-01,日圓JPY/USD,95.2331154684096
2008-09-01,日圓JPY/USD,93.02832244008714
2008-10-01,日圓JPY/USD,87.43355119825708
2008-11-01,日圓JPY/USD,84.25272331154684
2008-12-01,日圓JPY/USD,79.58169934640522
2009-01-01,日圓JPY/USD,78.84967320261438
2009-02-01,日圓JPY/USD,80.61002178649237
2009-03-01,日圓JPY/USD,85.54248366013071
2009-04-01,日圓JPY/USD,86.27450980392157
2009-05-01,日圓JPY/USD,83.92156862745098
2009-06-01,日圓JPY/USD,84.11328976034858
2009-07-01,日圓JPY/USD,82.35294117647058
2009-08-01,日圓JPY/USD,82.64923747276688
2009-09-01,日圓JPY/USD,79.72984749455337
2009-10-01,日圓JPY/USD,78.68409586056644
2009-11-01,日圓JPY/USD,77.72549019607843
2009-12-01,日圓JPY/USD,78.0479302832244
2010-01-01,日圓JPY/USD,79.44226579520696
2010-02-01,日圓JPY/USD,78.67538126361656
2010-03-01,日圓JPY/USD,78.88453159041394
2010-04-01,日圓JPY/USD,81.37690631808279
2010-05-01,日圓JPY/USD,79.97385620915031
2010-06-01,日圓JPY/USD,79.2331154684096
2010-07-01,日圓JPY/USD,76.43572984749454
2010-08-01,日圓JPY/USD,74.48366013071896
2010-09-01,日圓JPY/USD,73.54248366013071
2010-10-01,日圓JPY/USD,71.34640522875817
2010-11-01,日圓JPY/USD,71.87799564270153
2010-12-01,日圓JPY/USD,72.70588235294119
2011-01-01,日圓JPY/USD,71.99128540305011
2011-02-01,日圓JPY/USD,71.89542483660131
2011-03-01,日圓JPY/USD,71.27668845315904
2011-04-01,日圓JPY/USD,72.63616557734204
2011-05-01,日圓JPY/USD,70.81481481481482
2011-06-01,日圓JPY/USD,70.161220043573
2011-07-01,日圓JPY/USD,69.19389978213508
2011-08-01,日圓JPY/USD,67.29411764705883
2011-09-01,日圓JPY/USD,66.96296296296296
2011-10-01,日圓JPY/USD,66.90196078431372
2011-11-01,日圓JPY/USD,67.6078431372549
2011-12-01,日圓JPY/USD,67.85185185185185
2012-01-01,日圓JPY/USD,67.08496732026144
2012-02-01,日圓JPY/USD,68.31372549019608
2012-03-01,日圓JPY/USD,71.83442265795208
2012-04-01,日圓JPY/USD,71.0152505446623
2012-05-01,日圓JPY/USD,69.4727668845316
2012-06-01,日圓JPY/USD,69.12418300653594
2012-07-01,日圓JPY/USD,68.82788671023965
2012-08-01,日圓JPY/USD,68.54901960784314
2012-09-01,日圓JPY/USD,68.12200435729847
2012-10-01,日圓JPY/USD,68.81917211328977
2012-11-01,日圓JPY/USD,70.40522875816994
2012-12-01,日圓JPY/USD,72.83660130718954
2013-01-01,日圓JPY/USD,77.69934640522875
2013-02-01,日圓JPY/USD,81.19389978213508
2013-03-01,日圓JPY/USD,82.60566448801744
2013-04-01,日圓JPY/USD,85.14161220043573
2013-05-01,日圓JPY/USD,88.08714596949892
2013-06-01,日圓JPY/USD,84.81917211328975
2013-07-01,日圓JPY/USD,86.9281045751634
2013-08-01,日圓JPY/USD,85.28976034858388
2013-09-01,日圓JPY/USD,86.51851851851852
2013-10-01,日圓JPY/USD,85.24618736383441
2013-11-01,日圓JPY/USD,86.96296296296296
2013-12-01,日圓JPY/USD,90.11764705882352
2014-01-01,日圓JPY/USD,90.57952069716777
2014-02-01,日圓JPY/USD,89.02832244008714
2014-03-01,日圓JPY/USD,89.12418300653594
2014-04-01,日圓JPY/USD,89.37690631808279
2014-05-01,日圓JPY/USD,88.70588235294117
2014-06-01,日圓JPY/USD,88.93246187363835
2014-07-01,日圓JPY/USD,89.5686274509804
2014-08-01,日圓JPY/USD,89.72549019607843
2014-09-01,日圓JPY/USD,93.45533769063181
2014-10-01,日圓JPY/USD,94.16993464052288
2014-11-01,日圓JPY/USD,101.27233115468408
2014-12-01,日圓JPY/USD,103.97385620915034
2015-01-01,日圓JPY/USD,103.10239651416123
2015-02-01,日圓JPY/USD,103.32026143790848
2015-03-01,日圓JPY/USD,104.91503267973856
2015-04-01,日圓JPY/USD,104.18300653594773
2015-05-01,日圓JPY/USD,105.17647058823529
2015-06-01,日圓JPY/USD,107.84313725490196
2015-07-01,日圓JPY/USD,107.3986928104575
2015-08-01,日圓JPY/USD,107.38997821350762
2015-09-01,日圓JPY/USD,104.82788671023965
2015-10-01,日圓JPY/USD,104.62745098039217
2015-11-01,日圓JPY/USD,106.77995642701525
2015-12-01,日圓JPY/USD,106.2483660130719
2016-01-01,日圓JPY/USD,103.10239651416123
2016-02-01,日圓JPY/USD,100.2962962962963
2016-03-01,日圓JPY/USD,98.53594771241829
2016-04-01,日圓JPY/USD,95.83442265795206
2016-05-01,日圓JPY/USD,95.04139433551198
2016-06-01,日圓JPY/USD,91.93028322440087
2016-07-01,日圓JPY/USD,90.60566448801742
2016-08-01,日圓JPY/USD,88.25272331154683
2016-09-01,日圓JPY/USD,88.83660130718954
2016-10-01,日圓JPY/USD,90.47494553376906
2016-11-01,日圓JPY/USD,93.78649237472767
2016-12-01,日圓JPY/USD,101.00217864923748
2017-01-01,日圓JPY/USD,100
2017-02-01,日圓JPY/USD,98.53594771241829
2017-03-01,日圓JPY/USD,98.48366013071896
2017-04-01,日圓JPY/USD,95.9128540305011
2017-05-01,日圓JPY/USD,97.83006535947713
2017-06-01,日圓JPY/USD,96.65359477124183
2017-07-01,日圓JPY/USD,97.9433551198257
2017-08-01,日圓JPY/USD,95.78213507625271
2017-09-01,日圓JPY/USD,96.48801742919389
2017-10-01,日圓JPY/USD,98.44008714596949
2017-11-01,日圓JPY/USD,98.46623093681916
2017-12-01,日圓JPY/USD,98.43137254901961
2018-01-01,日圓JPY/USD,96.53159041394335
2018-02-01,日圓JPY/USD,94.03050108932463
2018-03-01,日圓JPY/USD,92.37472766884531
2018-04-01,日圓JPY/USD,93.69934640522875
2018-05-01,日圓JPY/USD,95.88671023965142
2018-06-01,日圓JPY/USD,95.88671023965142
2018-07-01,日圓JPY/USD,97.09803921568627
2018-08-01,日圓JPY/USD,96.78431372549021
2018-09-01,日圓JPY/USD,97.51633986928105
1960-01-01,新台幣NTD/USD,126.01600403251211
1960-02-01,新台幣NTD/USD,126.01600403251211
1960-03-01,新台幣NTD/USD,126.01600403251211
1960-04-01,新台幣NTD/USD,126.01600403251211
1960-05-01,新台幣NTD/USD,126.01600403251211
1960-06-01,新台幣NTD/USD,126.01600403251211
1960-07-01,新台幣NTD/USD,126.01600403251211
1960-08-01,新台幣NTD/USD,126.01600403251211
1960-09-01,新台幣NTD/USD,126.01600403251211
1960-10-01,新台幣NTD/USD,126.01600403251211
1960-11-01,新台幣NTD/USD,126.01600403251211
1960-12-01,新台幣NTD/USD,126.01600403251211
1961-01-01,新台幣NTD/USD,126.01600403251211
1961-02-01,新台幣NTD/USD,126.01600403251211
1961-03-01,新台幣NTD/USD,126.01600403251211
1961-04-01,新台幣NTD/USD,126.01600403251211
1961-05-01,新台幣NTD/USD,126.01600403251211
1961-06-01,新台幣NTD/USD,126.01600403251211
1961-07-01,新台幣NTD/USD,126.01600403251211
1961-08-01,新台幣NTD/USD,126.01600403251211
1961-09-01,新台幣NTD/USD,126.01600403251211
1961-10-01,新台幣NTD/USD,126.01600403251211
1961-11-01,新台幣NTD/USD,126.01600403251211
1961-12-01,新台幣NTD/USD,126.01600403251211
1962-01-01,新台幣NTD/USD,126.01600403251211
1962-02-01,新台幣NTD/USD,126.01600403251211
1962-03-01,新台幣NTD/USD,126.01600403251211
1962-04-01,新台幣NTD/USD,126.01600403251211
1962-05-01,新台幣NTD/USD,126.01600403251211
